Date,MMM
2000-11-13,28.98748207092285
2000-11-14,29.044809341430664
2000-11-15,29.15945053100586
2000-11-16,29.140338897705078
2000-11-17,29.35053825378418
2000-11-20,28.93014144897461
2000-11-21,29.43542671203613
2000-11-22,29.4738712310791
2000-11-24,29.4738712310791
2000-11-27,30.53131866455078
2000-11-28,30.41595458984375
2000-11-29,30.80047607421875
2000-11-30,30.72356986999512
2000-12-01,30.646671295166016
2000-12-04,32.300148010253906
2000-12-05,35.87621688842773
2000-12-06,35.41477966308594
2000-12-07,35.280208587646484
2000-12-08,35.97234344482422
2000-12-11,35.45323181152344
2000-12-12,35.03025054931641
2000-12-13,35.011035919189446
2000-12-14,34.14583969116211
2000-12-15,34.51114654541016
2000-12-18,35.26097869873047
2000-12-19,34.991817474365234
2000-12-20,34.741870880126946
2000-12-21,34.66495895385742
2000-12-22,34.68418502807617
2000-12-26,35.376338958740234
2000-12-27,36.66448593139648
2000-12-28,37.51045227050781
2000-12-29,37.06824111938477
2001-01-02,36.66448593139648
2001-01-03,36.24150848388672
2001-01-04,36.60681533813477
2001-01-05,35.24173355102539
2001-01-08,35.45323181152344
2001-01-09,34.89566421508789
2001-01-10,34.549610137939446
2001-01-11,34.491931915283196
2001-01-12,33.74209213256836
2001-01-16,34.914894104003906
2001-01-17,33.838233947753906
2001-01-18,33.530616760253906
2001-01-19,32.83847045898437
2001-01-22,33.49215316772461
2001-01-23,34.14583969116211
2001-01-24,32.953826904296875
2001-01-25,33.68441390991211
2001-01-26,33.011505126953125
2001-01-29,33.004592895507805
2001-01-30,34.26890182495117
2001-01-31,34.03817367553711
2001-02-01,34.31503677368164
2001-02-02,33.44756317138672
2001-02-05,33.767471313476555
2001-02-06,34.348888397216804
2001-02-07,34.41656875610352
2001-02-08,34.46885299682617
2001-02-09,34.04125213623047
2001-02-12,34.601131439208984
2001-02-13,35.111785888671875
2001-02-14,34.13663101196289
2001-02-15,35.299434661865234
2001-02-16,34.82876968383789
2001-02-20,35.019485473632805
2001-02-21,34.407180786132805
2001-02-22,34.094837188720696
2001-02-23,34.141220092773445
2001-02-26,34.43500518798828
2001-02-27,34.945262908935554
2001-02-28,34.867958068847656
2001-03-01,33.893821716308594
2001-03-02,34.4288330078125
2001-03-05,34.697864532470696
2001-03-06,34.713340759277344
2001-03-07,34.92362594604492
2001-03-08,36.241024017333984
2001-03-09,35.99982070922852
2001-03-12,34.57417678833008
2001-03-13,33.30625534057617
2001-03-14,33.247493743896484
2001-03-15,33.782501220703125
2001-03-16,32.78360366821289
2001-03-19,33.392833709716804
2001-03-20,32.54549789428711
2001-03-21,32.04759979248047
2001-03-22,31.484758377075195
2001-03-23,31.46621322631836
2001-03-26,32.17130279541016
2001-03-27,32.598072052001946
2001-03-28,32.41869735717773
2001-03-29,31.79091453552246
2001-03-30,32.131107330322266
2001-04-02,31.55899429321289
2001-04-03,30.89718437194824
2001-04-04,30.498254776000977
2001-04-05,31.92389488220215
2001-04-06,31.54351806640625
2001-04-09,32.34138870239258
2001-04-10,33.57528686523437
2001-04-11,33.031005859375
2001-04-12,33.31552124023437
2001-04-16,34.165958404541016
2001-04-17,33.677364349365234
2001-04-18,35.8730354309082
2001-04-19,36.027645111083984
2001-04-20,34.790660858154304
2001-04-23,35.9658203125
2001-04-24,35.90705490112305
2001-04-25,36.191551208496094
2001-04-26,36.43894958496094
2001-04-27,36.794578552246094
2001-04-30,36.80387496948242
2001-05-01,36.33999633789063
2001-05-02,36.043113708496094
2001-05-03,36.414207458496094
2001-05-04,37.106929779052734
2001-05-07,36.46059799194336
2001-05-08,35.98435974121094
2001-05-09,36.16062545776367
2001-05-10,36.50389099121094
2001-05-11,36.29978561401367
2001-05-14,36.58429718017578
2001-05-15,36.53790664672852
2001-05-16,39.00900268554688
2001-05-17,38.45262145996094
2001-05-18,38.247474670410156
2001-05-21,38.25989532470703
2001-05-22,37.61028289794922
2001-05-23,37.49836730957031
2001-05-24,36.98238754272461
2001-05-25,36.91711044311523
2001-05-29,37.22174835205078
2001-05-30,36.47575378417969
2001-05-31,36.85805892944336
2001-06-01,37.116058349609375
2001-06-04,37.29943084716797
2001-06-05,37.76567840576172
2001-06-06,37.79365921020508
2001-06-07,37.85894393920898
2001-06-08,37.33363723754883
2001-06-11,37.405120849609375
2001-06-12,37.94597625732422
2001-06-13,37.90556335449219
2001-06-14,37.53567123413086
2001-06-15,37.57296371459961
2001-06-18,37.992584228515625
2001-06-19,37.41134262084961
2001-06-20,36.86426544189453
2001-06-21,36.16180038452149
2001-06-22,36.29855346679688
2001-06-25,35.95977020263672
2001-06-26,35.74531173706055
2001-06-27,35.52771759033203
2001-06-28,36.012611389160156
2001-06-29,35.46555709838867
2001-07-02,36.44777297973633
2001-07-03,36.31412124633789
2001-07-05,36.1928825378418
2001-07-06,35.62096405029297
2001-07-09,35.69868087768555
2001-07-10,34.70402145385742
2001-07-11,34.732009887695305
2001-07-12,35.288368225097656
2001-07-13,34.884315490722656
2001-07-16,34.20669937133789
2001-07-17,35.08013916015625
2001-07-18,35.35676956176758
2001-07-19,35.636512756347656
2001-07-20,35.12363052368164
2001-07-23,34.60146331787109
2001-07-24,33.27732086181641
2001-07-25,34.303050994873054
2001-07-26,34.64496612548828
2001-07-27,34.651168823242195
2001-07-30,33.95804214477539
2001-07-31,34.77552032470703
2001-08-01,34.50197219848633
2001-08-02,34.592124938964844
2001-08-03,34.728893280029304
2001-08-06,33.995330810546875
2001-08-07,34.455345153808594
2001-08-08,33.62856292724609
2001-08-09,33.420299530029304
2001-08-10,34.144535064697266
2001-08-13,34.34656524658203
2001-08-14,33.91141891479492
2001-08-15,34.08236312866211
2001-08-16,33.88653945922852
2001-08-17,33.780868530273445
2001-08-20,33.75600051879883
2001-08-21,33.49180221557617
2001-08-22,34.32321929931641
2001-08-23,33.866878509521484
2001-08-24,34.573280334472656
2001-08-27,34.55452346801758
2001-08-28,34.16381454467773
2001-08-29,33.366756439208984
2001-08-30,32.569698333740234
2001-08-31,32.53847122192383
2001-09-04,32.67911148071289
2001-09-05,32.81978225708008
2001-09-06,32.47594451904297
2001-09-07,31.50072288513184
2001-09-10,31.94457054138184
2001-09-17,29.834735870361328
2001-09-18,29.425262451171875
2001-09-19,28.89702796936035
2001-09-20,28.23125648498535
2001-09-21,27.187274932861328
2001-09-24,28.653230667114254
2001-09-25,29.10957145690918
2001-09-26,29.187707901000977
2001-09-27,30.103553771972656
2001-09-28,30.756799697875977
2001-10-01,30.27545738220215
2001-10-02,30.38486099243164
2001-10-03,31.128765106201172
2001-10-04,31.14439582824707
2001-10-05,31.175642013549805
2001-10-08,30.772445678710934
2001-10-09,30.769325256347656
2001-10-10,31.83204841613769
2001-10-11,33.17610549926758
2001-10-12,32.66035842895508
2001-10-15,33.07295608520508
2001-10-16,33.194839477539055
2001-10-17,32.244644165039055
2001-10-18,32.17900848388672
2001-10-19,31.935190200805664
2001-10-22,33.56681442260742
2001-10-23,33.257354736328125
2001-10-24,33.35113906860352
2001-10-25,33.97628402709961
2001-10-26,34.32947158813477
2001-10-29,33.298004150390625
2001-10-30,32.93229293823242
2001-10-31,32.6259765625
2001-11-01,33.21671295166016
2001-11-02,33.819995880126946
2001-11-05,34.53889846801758
2001-11-06,34.18881607055664
2001-11-07,34.52326202392578
2001-11-08,34.820201873779304
2001-11-09,34.86395263671875
2001-11-12,34.67955780029297
2001-11-13,35.448490142822266
2001-11-14,35.90169906616211
2001-11-15,35.82668685913086
2001-11-16,35.94546127319336
2001-11-19,36.483097076416016
2001-11-20,36.49249267578125
2001-11-21,36.24116516113281
2001-11-23,36.83810424804688
2001-11-26,36.74385070800781
2001-11-27,36.51763534545898
2001-11-28,36.00237274169922
2001-11-29,36.20347213745117
2001-11-30,35.99922561645508
2001-12-03,35.77617263793945
2001-12-04,36.58048629760742
2001-12-05,37.343936920166016
2001-12-06,37.33451461791992
2001-12-07,37.16799545288086
2001-12-10,36.31655502319336
2001-12-11,36.39510726928711
2001-12-12,36.44537353515625
2001-12-13,36.14374923706055
2001-12-14,36.38253784179688
2001-12-17,36.85380172729492
2001-12-18,37.54502487182617
2001-12-19,37.63928604125977
2001-12-20,37.22454071044922
2001-12-21,37.45076370239258
2001-12-24,37.51989364624024
2001-12-26,37.90003204345703
2001-12-27,37.75238037109375
2001-12-28,37.6769905090332
2001-12-31,37.13973617553711
2002-01-02,36.80354690551758
2002-01-03,36.68101501464844
2002-01-04,36.790977478027344
2002-01-07,36.35111999511719
2002-01-08,36.14690399169922
2002-01-09,36.0212287902832
2002-01-10,35.56565856933594
2002-01-11,35.751014709472656
2002-01-14,35.11322784423828
2002-01-15,34.403186798095696
2002-01-16,32.58091354370117
2002-01-17,32.83853530883789
2002-01-18,33.554885864257805
2002-01-22,33.43549346923828
2002-01-23,33.76224899291992
2002-01-24,34.39059829711914
2002-01-25,34.946720123291016
2002-01-28,34.72992706298828
2002-01-29,34.1361083984375
2002-01-30,34.51941299438477
2002-01-31,34.874454498291016
2002-02-01,35.58765411376953
2002-02-04,34.403186798095696
2002-02-05,34.14554977416992
2002-02-06,34.462860107421875
2002-02-07,34.406322479248054
2002-02-08,34.940433502197266
2002-02-11,35.820152282714844
2002-02-12,35.870418548583984
2002-02-13,36.38568878173828
2002-02-14,36.72813415527344
2002-02-15,36.2945671081543
2002-02-19,35.81386947631836
2002-02-20,36.99217224121094
2002-02-21,36.644691467285156
2002-02-22,37.59241104125977
2002-02-25,38.05046081542969
2002-02-26,37.68716430664063
2002-02-27,37.59241104125977
2002-02-28,37.2543830871582
2002-03-01,38.00939559936523
2002-03-04,38.85916519165039
2002-03-05,37.95568084716797
2002-03-06,38.40427780151367
2002-03-07,38.26526260375977
2002-03-08,38.38216018676758
2002-03-11,38.06624221801758
2002-03-12,38.31897735595703
2002-03-13,37.75035095214844
2002-03-14,38.09469223022461
2002-03-15,38.35055923461914
2002-03-18,38.603294372558594
2002-03-19,38.44534301757813
2002-03-20,37.876712799072266
2002-03-21,37.37126541137695
2002-03-22,36.76789474487305
2002-03-25,36.54991912841797
2002-03-26,36.85003280639648
2002-03-27,36.94795989990234
2002-03-28,36.331939697265625
2002-04-01,36.41091918945313
2002-04-02,36.32561874389648
2002-04-03,35.668540954589844
2002-04-04,36.05079650878906
2002-04-05,38.51797103881836
2002-04-08,39.05502700805664
2002-04-09,39.4625358581543
2002-04-10,39.53203582763672
2002-04-11,39.12136459350586
2002-04-12,38.60960388183594
2002-04-15,38.39796447753906
2002-04-16,39.30143737792969
2002-04-17,39.02027893066406
2002-04-18,39.07082748413086
2002-04-19,39.45307159423828
2002-04-22,39.4909782409668
2002-04-23,39.26035690307617
2002-04-24,39.645755767822266
2002-04-25,40.10382080078125
2002-04-26,39.29826736450195
2002-04-29,38.74229049682617
2002-04-30,39.74053192138672
2002-05-01,39.80370330810547
2002-05-02,40.17015838623047
2002-05-03,40.11961364746094
2002-05-06,39.24140930175781
2002-05-07,39.263519287109375
2002-05-08,39.86057662963867
2002-05-09,39.89849090576172
2002-05-10,40.08803176879883
2002-05-13,40.59347152709961
2002-05-14,41.06418228149414
2002-05-15,40.90937042236328
2002-05-16,40.880943298339844
2002-05-17,41.08943557739258
2002-05-20,40.5113410949707
2002-05-21,40.11330032348633
2002-05-22,40.487892150878906
2002-05-23,40.78947067260742
2002-05-24,40.61803817749024
2002-05-28,40.24664306640625
2002-05-29,39.68156433105469
2002-05-30,39.713321685791016
2002-05-31,39.81806182861328
2002-06-03,39.5069694519043
2002-06-04,39.70696258544922
2002-06-05,39.913307189941406
2002-06-06,39.22124862670898
2002-06-07,39.5037841796875
2002-06-10,39.99900436401367
2002-06-11,39.83394241333008
2002-06-12,40.491058349609375
2002-06-13,39.93553161621094
2002-06-14,40.0148811340332
2002-06-17,40.34821701049805
2002-06-18,40.79264831542969
2002-06-19,40.55456161499024
2002-06-20,40.256141662597656
2002-06-21,39.36410903930664
2002-06-24,39.40220642089844
2002-06-25,38.92283630371094
2002-06-26,38.86253356933594
2002-06-27,39.73555374145508
2002-06-28,39.04666519165039
2002-07-01,40.443450927734375
2002-07-02,39.9260139465332
2002-07-03,40.03078079223633
2002-07-05,41.22755813598633
2002-07-08,40.99899673461914
2002-07-09,40.633934020996094
2002-07-10,39.36410903930664
2002-07-11,38.53872680664063
2002-07-12,38.37049102783203
2002-07-15,37.74193572998047
2002-07-16,36.7927360534668
2002-07-17,37.2879638671875
2002-07-18,37.030845642089844
2002-07-19,34.564231872558594
2002-07-22,34.602317810058594
2002-07-23,35.478492736816406
2002-07-24,38.00540161132813
2002-07-25,38.07842254638672
2002-07-26,38.36412048339844
2002-07-29,40.208534240722656
2002-07-30,39.83711624145508
2002-07-31,39.9450569152832
2002-08-01,38.77047729492188
2002-08-02,38.05302810668945
2002-08-05,37.04671859741211
2002-08-06,38.510162353515625
2002-08-07,39.300628662109375
2002-08-08,40.0625114440918
2002-08-09,40.046634674072266
2002-08-12,39.88156127929688
2002-08-13,39.36410903930664
2002-08-14,40.167274475097656
2002-08-15,40.25297927856445
2002-08-16,40.18314743041992
2002-08-19,41.046607971191406
2002-08-20,40.91643905639648
2002-08-21,41.08232116699219
2002-08-22,40.58470153808594
2002-08-23,40.28166961669922
2002-08-26,40.59108352661133
2002-08-27,40.47306823730469
2002-08-28,39.86699676513672
2002-08-29,39.76172637939453
2002-08-30,39.8574104309082
2002-09-03,38.28798294067383
2002-09-04,38.48576736450195
2002-09-05,38.51129913330078
2002-09-06,39.11735534667969
2002-09-09,39.57352828979492
2002-09-10,39.93398666381836
2002-09-11,39.52248764038086
2002-09-12,39.021671295166016
2002-09-13,38.224212646484375
2002-09-16,37.97856903076172
2002-09-17,37.21621322631836
2002-09-18,37.75211715698242
2002-09-19,37.38206100463867
2002-09-20,38.1061897277832
2002-09-23,37.4777717590332
2002-09-24,36.08699417114258
2002-09-25,36.14122009277344
2002-09-26,36.92273330688477
2002-09-27,35.90198516845703
2002-09-30,35.078990936279304
2002-10-01,37.091793060302734
2002-10-02,36.51443481445313
2002-10-03,36.68988800048828
2002-10-04,36.524017333984375
2002-10-07,35.3692741394043
2002-10-08,36.2911491394043
2002-10-09,36.03913879394531
2002-10-10,37.17792510986328
2002-10-11,38.469825744628906
2002-10-14,38.58146667480469
2002-10-15,39.95311737060547
2002-10-16,39.334285736083984
2002-10-17,39.898887634277344
2002-10-18,39.97224426269531
2002-10-21,41.14929962158203
2002-10-22,41.08232116699219
2002-10-23,41.26416397094727
2002-10-24,40.106224060058594
2002-10-25,40.74420547485352
2002-10-28,39.99140167236328
2002-10-29,40.11260223388672
2002-10-30,40.616615295410156
2002-10-31,40.49221420288086
2002-11-01,40.84627151489258
2002-11-04,40.926029205322266
2002-11-05,41.09828567504883
2002-11-06,41.624610900878906
2002-11-07,41.02172088623047
2002-11-08,40.922828674316406
2002-11-11,40.30718612670898
2002-11-12,40.76971435546875
2002-11-13,41.04723358154297
2002-11-14,41.46830749511719
2002-11-15,41.308815002441406
2002-11-18,40.67082595825195
2002-11-19,40.836708068847656
2002-11-20,41.256614685058594
2002-11-21,41.9842414855957
2002-11-22,41.58356475830078
2002-11-25,41.23737716674805
2002-11-26,40.19562530517578
2002-11-27,41.55150604248047
2002-11-29,41.62202835083008
2002-12-02,41.14122009277344
2002-12-03,41.09313583374024
2002-12-04,41.02903366088867
2002-12-05,40.35589599609375
2002-12-06,40.4200325012207
2002-12-09,39.76289749145508
2002-12-10,40.09947204589844
2002-12-11,39.974456787109375
2002-12-12,39.63469314575195
2002-12-13,39.03207778930664
2002-12-16,39.63469314575195
2002-12-17,38.94553756713867
2002-12-18,38.7403678894043
2002-12-19,38.56087493896485
2002-12-20,39.78853988647461
2002-12-23,39.60583114624024
2002-12-24,39.56415557861328
2002-12-26,39.50006866455078
2002-12-27,38.89423370361328
2002-12-30,39.41031265258789
2002-12-31,39.522499084472656
2003-01-02,40.62836456298828
2003-01-03,40.47449111938477
2003-01-06,40.76940155029297
2003-01-07,40.73093032836914
2003-01-08,40.29180145263672
2003-01-09,40.929664611816406
2003-01-10,40.58670043945313
2003-01-13,40.56105422973633
2003-01-14,41.02262878417969
2003-01-15,40.71490097045898
2003-01-16,40.59629440307617
2003-01-17,40.49052810668945
2003-01-21,40.2725715637207
2003-01-22,40.86875915527344
2003-01-23,41.33997344970703
2003-01-24,40.50015258789063
2003-01-27,40.09304809570313
2003-01-28,40.33345413208008
2003-01-29,40.58027267456055
2003-01-30,39.7180290222168
2003-01-31,39.92317962646485
2003-02-03,40.064212799072266
2003-02-04,39.45837020874024
2003-02-05,39.47121047973633
2003-02-06,39.43273162841797
2003-02-07,39.25965881347656
2003-02-10,39.64109420776367
2003-02-11,39.45198059082031
2003-02-12,39.18593215942383
2003-02-13,39.23720932006836
2003-02-14,40.09626770019531
2003-02-18,40.58348083496094
2003-02-19,40.55770492553711
2003-02-20,40.22903823852539
2003-02-21,40.87348937988281
2003-02-24,40.28382110595703
2003-02-25,40.5029296875
2003-02-26,40.21293258666992
2003-02-27,40.65760040283203
2003-02-28,40.39661026000977
2003-03-03,40.20002746582031
2003-03-04,39.85847091674805
2003-03-05,40.30960464477539
2003-03-06,39.78760147094727
2003-03-07,40.11626052856445
2003-03-10,39.207603454589844
2003-03-11,38.99171829223633
2003-03-12,39.13672256469727
2003-03-13,40.415931701660156
2003-03-14,40.45460891723633
2003-03-17,41.72736358642578
2003-03-18,41.87881088256836
2003-03-19,41.80146026611328
2003-03-20,42.08503341674805
2003-03-21,43.296546936035156
2003-03-24,42.07536315917969
2003-03-25,42.62955856323242
2003-03-26,42.44591522216797
2003-03-27,42.42335510253906
2003-03-28,42.05279541015625
2003-03-31,41.89814376831055
2003-04-01,42.15913772583008
2003-04-02,43.06779098510742
2003-04-03,43.12902069091797
2003-04-04,43.17091369628906
2003-04-07,42.71334457397461
2003-04-08,43.00979232788086
2003-04-09,42.40724563598633
2003-04-10,42.78425216674805
2003-04-11,42.82611846923828
2003-04-14,42.93245697021485
2003-04-15,43.06135559082031
2003-04-16,41.56623458862305
2003-04-17,41.88202667236328
2003-04-21,41.83368682861328
2003-04-22,41.80791091918945
2003-04-23,41.17959213256836
2003-04-24,40.50938415527344
2003-04-25,39.6007080078125
2003-04-28,40.85736083984375
2003-04-29,40.91212844848633
2003-04-30,40.61248016357422
2003-05-01,40.2451400756836
2003-05-02,40.64792251586914
2003-05-05,40.21614456176758
2003-05-06,39.57492446899414
2003-05-07,39.152828216552734
2003-05-08,39.658729553222656
2003-05-09,39.57171630859375
2003-05-12,40.10015869140625
2003-05-13,39.78439712524414
2003-05-14,39.68449020385742
2003-05-15,40.551246643066406
2003-05-16,40.42237854003906
2003-05-19,39.94871139526367
2003-05-20,40.2032585144043
2003-05-21,39.9311637878418
2003-05-22,40.41705322265625
2003-05-23,40.005653381347656
2003-05-27,40.84789657592773
2003-05-28,40.49480056762695
2003-05-29,39.947357177734375
2003-05-30,40.96775817871094
2003-06-02,40.49156951904297
2003-06-03,40.873802185058594
2003-06-04,41.13941955566406
2003-06-05,40.70535659790039
2003-06-06,40.945072174072266
2003-06-09,40.883522033691406
2003-06-10,40.883522033691406
2003-06-11,41.450416564941406
2003-06-12,41.579978942871094
2003-06-13,41.3985710144043
2003-06-16,42.2667121887207
2003-06-17,42.13714599609375
2003-06-18,42.67486572265625
2003-06-19,42.56797409057617
2003-06-20,42.3638916015625
2003-06-23,41.97193145751953
2003-06-24,42.08531188964844
2003-06-25,41.884464263916016
2003-06-26,42.208404541015625
2003-06-27,41.66096496582031
2003-06-30,41.78082656860352
2003-07-01,41.74843978881836
2003-07-02,42.07559585571289
2003-07-03,41.58646774291992
2003-07-07,42.15009689331055
2003-07-08,42.046424865722656
2003-07-09,41.890960693359375
2003-07-10,41.75491333007813
2003-07-11,41.86503601074219
2003-07-14,41.77434158325195
2003-07-15,41.49251174926758
2003-07-16,41.34025573730469
2003-07-17,41.24308395385742
2003-07-18,42.169532775878906
2003-07-21,44.16819763183594
2003-07-22,44.58931350708008
2003-07-23,44.94564437866211
2003-07-24,45.139991760253906
2003-07-25,45.80404281616211
2003-07-28,45.66801071166992
2003-07-29,45.20477294921875
2003-07-30,45.15618896484375
2003-07-31,45.41532897949219
2003-08-01,45.02984619140625
2003-08-04,45.38941192626953
2003-08-05,45.01043319702149
2003-08-06,44.77073669433594
2003-08-07,44.97803497314453
2003-08-08,45.33435440063477
2003-08-11,45.96601486206055
2003-08-12,46.6365852355957
2003-08-13,46.80826950073242
2003-08-14,46.04378509521485
2003-08-15,46.21221923828125
2003-08-18,46.75641250610352
2003-08-19,46.79204177856445
2003-08-20,46.80183029174805
2003-08-21,47.08491516113281
2003-08-22,46.70420455932617
2003-08-25,46.6553840637207
2003-08-26,46.90594482421875
2003-08-27,46.518714904785156
2003-08-28,46.29092407226562
2003-08-29,46.36249923706055
2003-09-02,45.6075439453125
2003-09-03,46.40805435180664
2003-09-04,45.55871963500977
2003-09-05,45.12915802001953
2003-09-08,44.901363372802734
2003-09-09,44.71586990356445
2003-09-10,44.452293395996094
2003-09-11,45.19749450683594
2003-09-12,44.98273086547852
2003-09-15,45.04780578613281
2003-09-16,45.819053649902344
2003-09-17,45.64657592773438
2003-09-18,46.1607551574707
