Date,Open,High,Low,Close,Adj Close,Volume
5/4/2000,5.92,6.12,5.786667,6.073333,1.119383,705000
5/5/2000,6.073333,6.073333,5.84,5.96,1.098494,654200
5/8/2000,5.913333,6.12,5.88,6.06,1.116925,990700
5/9/2000,6.04,6.306667,6.04,6.306667,1.162388,645000
5/10/2000,6.28,6.366667,6.2,6.32,1.164846,860500
5/11/2000,6.293334,6.38,6.286667,6.353333,1.17099,564200
5/12/2000,6.34,6.34,6.08,6.18,1.139042,816200
5/15/2000,6.18,6.266667,6.18,6.253334,1.152558,564200
5/16/2000,6.226666,6.26,6.133333,6.24,1.150101,397500
5/17/2000,6.24,6.24,5.873333,5.96,1.098494,988000
5/18/2000,5.986667,6.1,5.986667,6.033333,1.11201,497500
5/19/2000,6,6.12,5.986667,6.013333,1.108324,405700
5/22/2000,6.04,6.186666,6.013333,6.16,1.135356,493700
5/23/2000,6.133333,6.226666,6.066667,6.173333,1.137813,511700
5/24/2000,6.2,6.5,6.2,6.326667,1.166074,935500
5/25/2000,6.3,6.3,6.086667,6.166667,1.136585,695500
5/26/2000,6.186666,6.38,6.18,6.26,1.153787,455500
5/30/2000,6.233333,6.24,6.066667,6.24,1.150101,803200
5/31/2000,6.24,6.286667,6.16,6.193333,1.1415,923200
6/1/2000,6.166667,6.26,6.133333,6.18,1.139042,595000
6/2/2000,6.18,6.213333,5.973333,6,1.105866,761200
6/5/2000,5.973333,5.973333,5.873333,5.913333,1.089893,975000
6/6/2000,5.92,5.973333,5.893333,5.966667,1.099723,620500
6/7/2000,5.933333,6.06,5.933333,6.046667,1.175543,826700
6/8/2000,6.026667,6.04,5.846667,6.013333,1.169063,708700
6/9/2000,6.026667,6.08,5.906667,5.913333,1.149621,348700
6/12/2000,5.94,6.006667,5.933333,5.973333,1.161286,669200
6/13/2000,5.966667,6.18,5.966667,6.126667,1.191097,512500
6/14/2000,6.106667,6.153333,6.066667,6.1,1.185912,532500
6/15/2000,6.1,6.246666,6.1,6.16,1.197576,855700
6/16/2000,6.08,6.113333,6,6.01,1.168415,863200
6/19/2000,6.06,6.1,6.013333,6.053333,1.176839,531200
6/20/2000,6.046667,6.046667,5.833333,5.866667,1.140549,767500
6/21/2000,5.866667,5.873333,5.733333,5.766667,1.121108,1091200
6/22/2000,5.766667,5.933333,5.766667,5.906667,1.148326,1137000
6/23/2000,5.933333,5.96,5.826667,5.946667,1.156102,581200
6/26/2000,5.96,6.133333,5.96,6.026667,1.171655,597000
6/27/2000,6.053333,6.093333,5.98,5.98,1.162582,420000
6/28/2000,5.986667,6.113333,5.973333,6.051667,1.176515,420700
6/29/2000,6.02,6.046667,5.92,5.953333,1.157398,583000
6/30/2000,5.926667,6.013333,5.733333,5.733333,1.114627,1456700
7/3/2000,5.746666,5.92,5.746666,5.913333,1.149621,435700
7/5/2000,5.933333,5.973333,5.886667,5.926667,1.152214,649500
7/6/2000,5.926667,6.02,5.84,5.84,1.135364,673700
7/7/2000,5.853333,5.913333,5.793334,5.866667,1.140549,384200
7/10/2000,5.866667,5.886667,5.76,5.786667,1.124996,370000
7/11/2000,5.793334,5.793334,5.666667,5.68,1.104259,3743200
7/12/2000,5.68,5.68,5.56,5.633333,1.095186,816200
7/13/2000,5.613333,5.66,5.586667,5.6,1.088705,667500
7/14/2000,5.586667,5.6,5.533333,5.54,1.077041,366200
7/17/2000,5.52,5.546667,5.506667,5.513333,1.071857,1011200
7/18/2000,5.506667,5.526667,5.506667,5.52,1.073153,658000
7/19/2000,5.52,5.58,5.513333,5.553333,1.079633,1099500
7/20/2000,5.56,5.586667,5.526667,5.54,1.077041,1275000
7/21/2000,5.526667,5.533333,5.453333,5.493333,1.067969,645000
7/24/2000,5.413333,5.446667,5.386667,5.433333,1.056303,735000
7/25/2000,5.446667,5.526667,5.42,5.426667,1.055008,323200
7/26/2000,5.426667,5.426667,5.333333,5.346667,1.039455,1033000
7/27/2000,5.346667,5.513333,5.34,5.38,1.045936,1278700
7/28/2000,5.38,5.413333,5.373333,5.393333,1.048528,428200
7/31/2000,5.42,5.54,5.333333,5.333333,1.036862,1650700
8/1/2000,5.386667,5.56,5.386667,5.4,1.049823,1007500
8/2/2000,5.42,5.553333,5.413333,5.546667,1.078337,943700
8/3/2000,5.56,5.58,5.493333,5.5,1.069264,597000
8/4/2000,5.486667,5.54,5.42,5.54,1.077041,413200
8/7/2000,5.513333,5.513333,5.38,5.48,1.065376,730000
8/8/2000,5.453333,5.533333,5.453333,5.506667,1.07056,590500
8/9/2000,5.506667,5.553333,5.506667,5.526667,1.074449,460000
8/10/2000,5.533333,5.553333,5.5,5.52,1.073153,520000
8/11/2000,5.533333,5.646667,5.533333,5.606667,1.090002,641200
8/14/2000,5.6,5.626667,5.533333,5.566667,1.082225,428200
8/15/2000,5.58,5.593333,5.46,5.46,1.061488,468700
8/16/2000,5.486667,5.533333,5.466667,5.506667,1.07056,679500
8/17/2000,5.52,5.606667,5.5,5.553333,1.079633,902500
8/18/2000,5.54,5.573333,5.506667,5.513333,1.071857,455500
8/21/2000,5.506667,5.626667,5.506667,5.566667,1.082225,1280500
8/22/2000,5.56,5.56,5.473333,5.493333,1.067969,540700
8/23/2000,5.5,5.5,5.44,5.466667,1.062785,281200
8/24/2000,5.46,5.506667,5.4,5.42,1.053712,477000
8/25/2000,5.433333,5.46,5.38,5.4,1.049823,478700
8/28/2000,5.406667,5.5,5.406667,5.426667,1.055008,521200
8/29/2000,5.42,5.52,5.413333,5.433333,1.056303,1117500
8/30/2000,5.433333,5.513333,5.433333,5.5,1.069264,6369200
8/31/2000,5.5,5.666667,5.5,5.655,1.099398,703000
9/1/2000,5.62,5.62,5.553333,5.553333,1.14225,450000
9/5/2000,5.553333,5.573333,5.546667,5.546667,1.140879,467500
9/6/2000,5.553333,5.673333,5.553333,5.666667,1.165561,653200
9/7/2000,5.666667,5.78,5.666667,5.733333,1.179273,580000
9/8/2000,5.746666,5.8,5.713333,5.72,1.176531,495000
9/11/2000,5.733333,5.773334,5.726666,5.773334,1.187501,950500
9/12/2000,5.773334,5.846667,5.76,5.813334,1.195729,328700
9/13/2000,5.826667,5.893333,5.826667,5.866667,1.206698,452500
9/14/2000,5.853333,5.853333,5.666667,5.746666,1.182016,746200
9/15/2000,5.72,5.8,5.713333,5.713333,1.17516,957000
9/18/2000,5.713333,5.746666,5.693333,5.72,1.176531,349500
9/19/2000,5.726666,5.853333,5.706666,5.78,1.188873,703700
9/20/2000,5.76,5.86,5.76,5.8,1.192986,300000
9/21/2000,5.8,5.833333,5.726666,5.726666,1.177902,608200
9/22/2000,5.753334,5.88,5.706666,5.84,1.201213,915700
9/25/2000,5.853333,5.853333,5.713333,5.806667,1.194358,402000
9/26/2000,5.826667,5.86,5.766667,5.826667,1.198472,327000
9/27/2000,5.813334,5.886667,5.786667,5.866667,1.206698,564200
9/28/2000,5.913333,5.913333,5.853333,5.873333,1.20807,458200
9/29/2000,5.9,5.9,5.766667,5.84,1.201213,845500
10/2/2000,5.833333,5.833333,5.666667,5.746666,1.182016,568000
10/3/2000,5.746666,5.906667,5.686666,5.853333,1.203957,622500
10/4/2000,5.826667,5.913333,5.733333,5.773334,1.187501,442500
10/5/2000,5.786667,6,5.786667,5.953333,1.224525,605500
10/6/2000,5.96,6.04,5.94,5.993333,1.232752,657000
10/9/2000,6.013333,6.193333,6.013333,6.186666,1.272519,1185700
10/10/2000,6.213333,6.24,6.153333,6.2,1.275261,737500
10/11/2000,6.213333,6.24,6.04,6.04,1.242351,1014200
10/12/2000,6.053333,6.4,6.053333,6.246666,1.28486,1185700
10/13/2000,6.246666,6.386667,6.246666,6.306667,1.297201,1114500
10/16/2000,6.313334,6.466667,6.313334,6.446667,1.325998,588700
10/17/2000,6.446667,6.486667,6.36,6.413333,1.319141,759200
10/18/2000,6.413333,6.426667,6.26,6.346667,1.305428,705700
10/19/2000,6.293334,6.293334,6.193333,6.213333,1.278003,506200
10/20/2000,6.08,6.086667,5.92,6.053333,1.245093,1039500
10/23/2000,6.06,6.06,5.98,6.006667,1.235495,595000
10/24/2000,6.013333,6.02,5.886667,6.02,1.238237,949500
10/25/2000,6.046667,6.16,6.033333,6.053333,1.245093,1166200
10/26/2000,6.04,6.366667,6.04,6.32,1.299944,1318700
10/27/2000,6.3,6.3,6.186666,6.266667,1.288974,642000
10/30/2000,6.293334,6.506667,6.293334,6.506667,1.338338,460000
10/31/2000,6.48,6.526667,6.38,6.493333,1.335596,623200
11/1/2000,6.5,6.586667,6.3,6.426667,1.321883,681200
11/2/2000,6.4,6.493333,6.346667,6.453333,1.327368,383200
11/3/2000,6.426667,6.433333,6.373333,6.433333,1.323254,337500
11/6/2000,6.42,6.526667,6.4,6.493333,1.335596,417000
11/7/2000,6.493333,6.493333,6.266667,6.293334,1.294458,640000
11/8/2000,6.32,6.506667,6.28,6.466667,1.330111,664500
11/9/2000,6.44,6.606667,6.406667,6.6,1.357536,667500
11/10/2000,6.613333,6.8,6.613333,6.66,1.369877,579200
11/13/2000,6.666667,6.786667,6.573333,6.626667,1.363021,512500
11/14/2000,6.626667,6.853333,6.626667,6.826667,1.404158,597000
11/15/2000,6.76,6.84,6.706666,6.813334,1.401416,616700
11/16/2000,6.8,6.92,6.793334,6.913333,1.421984,468700
11/17/2000,6.886667,7,6.84,6.933333,1.426098,694500
11/20/2000,6.933333,7.013333,6.886667,6.966667,1.432955,814500
11/21/2000,6.946667,7.193333,6.873333,7.186666,1.478206,758200
11/22/2000,7.213333,7.213333,6.966667,6.98,1.435697,612000
11/24/2000,6.98,6.98,6.9,6.926667,1.424727,271700
11/27/2000,6.906667,6.906667,6.78,6.86,1.411015,726200
11/28/2000,6.88,6.933333,6.846667,6.88,1.415128,578200
11/29/2000,6.873333,7.026667,6.873333,6.98,1.435697,426200
11/30/2000,7.006667,7.146667,6.9,6.906667,1.420614,712500
12/1/2000,6.906667,7.033333,6.9,7.006667,1.441182,647500
12/4/2000,7.013333,7.24,7.013333,7.126667,1.538316,1425000
12/5/2000,7.126667,7.14,7.053333,7.093333,1.531121,463700
12/6/2000,7.093333,7.193333,7.013333,7.02,1.515292,1179200
12/7/2000,7.046667,7.313334,7.046667,7.186666,1.551267,523000
12/8/2000,7.213333,7.226666,7.146667,7.146667,1.542633,480700
12/11/2000,7.12,7.186666,7.073333,7.073333,1.526804,462000
12/12/2000,7.073333,7.113333,7.06,7.086667,1.529682,230500
12/13/2000,7.086667,7.086667,7.02,7.066667,1.525365,282000
12/14/2000,7.066667,7.126667,7.033333,7.086667,1.529682,331700
12/15/2000,7.12,7.226666,7.093333,7.146667,1.542633,1486700
12/18/2000,7.153333,7.213333,7.133333,7.193333,1.552706,383200
12/19/2000,7.22,7.36,7.206666,7.306667,1.57717,1210000
12/20/2000,7.306667,7.386667,7.1,7.193333,1.552706,1749200
12/21/2000,7.22,7.22,7.073333,7.146667,1.542633,575500
12/22/2000,7.146667,7.146667,7.046667,7.093333,1.531121,437500
12/26/2000,7.12,7.146667,7.073333,7.126667,1.538316,680500
12/27/2000,7.146667,7.346667,7.146667,7.293334,1.574292,598000
12/28/2000,7.28,7.313334,7.26,7.3,1.575731,298700
12/29/2000,7.286667,7.313334,7.093333,7.093333,1.531121,2012500
1/2/2001,7.093333,7.146667,6.96,6.96,1.502341,695500
1/3/2001,6.966667,6.966667,6.746666,6.853333,1.479316,2488000
1/4/2001,6.826667,6.826667,6.453333,6.453333,1.392974,1293700
1/5/2001,6.453333,6.506667,6.4,6.453333,1.392974,1057500
1/8/2001,6.466667,6.506667,6.426667,6.46,1.394413,470500
1/9/2001,6.433333,6.433333,6.32,6.373333,1.375707,1063000
1/10/2001,6.4,6.42,6.306667,6.373333,1.375707,883700
1/11/2001,6.386667,6.466667,6.346667,6.373333,1.375707,649500
1/12/2001,6.373333,6.4,6.313334,6.386667,1.378584,563200
1/16/2001,6.386667,6.6,6.386667,6.566667,1.417438,851200
1/17/2001,6.506667,6.506667,6.386667,6.413333,1.384341,669200
1/18/2001,6.433333,6.506667,6.42,6.426667,1.387219,450700
1/19/2001,6.4,6.46,6.346667,6.46,1.394413,661700
1/22/2001,6.46,6.62,6.453333,6.613333,1.427511,714200
1/23/2001,6.64,6.686666,6.593333,6.64,1.433268,403000
1/24/2001,6.626667,6.64,6.6,6.613333,1.427511,360700
1/25/2001,6.62,6.893333,6.613333,6.793334,1.466365,727500
1/26/2001,6.786667,6.853333,6.746666,6.813334,1.470682,401200
1/29/2001,6.839467,7.024,6.8064,6.9216,1.494052,547500
1/30/2001,6.894933,6.987733,6.858667,6.962133,1.502801,342000
1/31/2001,6.944,7.076267,6.912,7.061333,1.524213,385000
2/1/2001,7.061333,7.1232,7.04,7.117867,1.536416,333700
2/2/2001,7.125333,7.146667,7.024,7.079467,1.528128,1348000
2/5/2001,7.079467,7.205333,7.079467,7.178667,1.54954,1041200
2/6/2001,7.178667,7.2448,7.178667,7.229867,1.560593,571700
2/7/2001,7.229867,7.456,7.216,7.293867,1.574408,888700
2/8/2001,7.306667,7.3216,7.253334,7.317333,1.579473,1017000
2/9/2001,7.333333,7.3952,7.322667,7.367466,1.590293,707500
2/12/2001,7.392,7.44,7.371733,7.418667,1.601346,336200
2/13/2001,7.392,7.485867,7.293867,7.485867,1.615851,664500
2/14/2001,7.68,7.68,7.412267,7.413333,1.600194,778700
2/15/2001,7.36,7.36,7.1136,7.178667,1.54954,1210000
2/16/2001,7.12,7.205333,7.12,7.201066,1.554376,1581200
2/20/2001,7.201066,7.284266,7.194667,7.258667,1.566809,1535500
2/21/2001,7.274667,7.274667,7.072,7.077333,1.527668,1740000
2/22/2001,7.0944,7.141333,6.864,6.917333,1.493131,1551200
2/23/2001,6.917333,6.917333,6.641067,6.837333,1.475862,1299200
2/26/2001,6.837333,6.9056,6.782933,6.8416,1.476784,533200
2/27/2001,6.826667,6.853333,6.736,6.837333,1.475862,617500
2/28/2001,6.864,6.869333,6.666667,6.773334,1.462048,667500
3/1/2001,6.746666,6.826667,6.714667,6.826667,1.47356,975700
3/2/2001,6.826667,6.856534,6.7008,6.765867,1.460436,699200
3/5/2001,6.741333,6.752,6.693333,6.709333,1.448233,458200
3/6/2001,6.7008,6.7168,6.501333,6.596267,1.497481,875500
3/7/2001,6.5696,6.656,6.481067,6.519467,1.480046,886700
3/8/2001,6.519467,6.72,6.519467,6.72,1.525571,607500
3/9/2001,6.725333,6.752,6.667733,6.709333,1.52315,403700
3/12/2001,6.613333,6.757333,6.580266,6.6336,1.505957,617500
3/13/2001,6.632534,6.632534,6.496,6.5248,1.481257,735700
3/14/2001,6.501333,6.506667,6.389333,6.4256,1.458737,707500
3/15/2001,6.4,6.464,6.3072,6.453333,1.465033,511700
3/16/2001,6.32,6.520534,6.318933,6.442667,1.462611,1440000
3/19/2001,6.416,6.434134,6.346667,6.3776,1.447839,417000
3/20/2001,6.369067,6.434134,6.244267,6.3008,1.430405,960700
3/21/2001,6.293334,6.397867,6.272,6.3296,1.436943,601700
3/22/2001,6.3296,6.394667,6.149333,6.261333,1.421445,900700
3/23/2001,6.293334,6.408533,6.176,6.346667,1.440817,768700
3/26/2001,6.357333,6.375467,6.277333,6.365867,1.445176,495700
3/27/2001,6.389333,6.395733,6.256,6.384,1.449292,1081700
3/28/2001,6.394667,6.5376,6.341333,6.517334,1.479561,991700
3/29/2001,6.506667,6.506667,6.309333,6.440533,1.462127,701200
3/30/2001,6.440533,6.663466,6.440533,6.608,1.500145,682500
4/2/2001,6.609066,6.848,6.608,6.752,1.532836,668200
4/3/2001,6.725333,6.7264,6.545067,6.570667,1.49167,737500
4/4/2001,6.570667,6.645333,6.538667,6.645333,1.50862,710500
4/5/2001,6.656,6.656,6.586667,6.608,1.500145,577500
4/6/2001,6.597333,6.7008,6.4832,6.528,1.481983,913000
4/9/2001,6.554667,6.624,6.373333,6.436267,1.461158,998200
4/10/2001,6.462934,6.602667,6.4256,6.4896,1.473266,574500
4/11/2001,6.462934,6.462934,6.186666,6.266667,1.422655,1138000
4/12/2001,6.266667,6.306133,6.24,6.304,1.431131,863200
4/16/2001,6.330667,6.418133,6.330667,6.410666,1.455347,392500
4/17/2001,6.4288,6.469333,6.370133,6.442667,1.462611,619500
4/18/2001,6.421333,6.472533,6.266667,6.442667,1.462611,996200
4/19/2001,6.426667,6.5472,6.325333,6.455467,1.465518,594200
4/20/2001,6.455467,6.613333,6.4,6.474667,1.469876,932500
4/23/2001,6.448,6.528,6.407467,6.4288,1.459463,510700
4/24/2001,6.402133,6.512,6.398933,6.464,1.467454,504200
4/25/2001,6.474667,6.522666,6.442667,6.506667,1.47714,603700
4/26/2001,6.517334,6.517334,6.388267,6.391467,1.450988,705000
4/27/2001,6.418133,6.453333,6.389333,6.4064,1.454378,443200
4/30/2001,6.4064,6.513067,6.357333,6.485333,1.472298,998200
5/1/2001,6.48,6.549333,6.48,6.536533,1.483921,540700
5/2/2001,6.528,6.533333,6.490667,6.510933,1.47811,478000
5/3/2001,6.522666,6.5376,6.4736,6.530133,1.482467,307500
5/4/2001,6.538667,6.64,6.5248,6.6336,1.505957,407500
5/7/2001,6.6336,6.773334,6.545067,6.749866,1.532351,577500
5/8/2001,6.7232,6.724267,6.6464,6.72,1.525571,395500
5/9/2001,6.693333,6.72,6.602667,6.613333,1.501355,373000
5/10/2001,6.64,6.736,6.6208,6.7296,1.52775,313700
5/11/2001,6.762667,6.837333,6.721066,6.747733,1.531867,311200
5/14/2001,6.747733,6.890666,6.740267,6.8512,1.555356,437500
5/15/2001,6.874667,6.906667,6.818133,6.906667,1.567949,297000
5/16/2001,6.901333,7.069867,6.881067,7.069867,1.604998,448000
5/17/2001,7.069867,7.069867,6.997334,7.045333,1.599429,320500
5/18/2001,7.024,7.04,6.9824,6.989867,1.586837,272500
5/21/2001,6.989867,7.015467,6.949333,6.9696,1.582235,375000
5/22/2001,6.981333,6.981333,6.8064,6.8384,1.55245,540700
5/23/2001,6.853333,6.906667,6.821333,6.896,1.565527,285700
5/24/2001,6.885334,6.939734,6.88,6.894933,1.565285,551200
5/25/2001,6.853333,6.861866,6.709333,6.842667,1.553419,558700
5/29/2001,6.853333,6.9632,6.826667,6.925867,1.572307,345000
5/30/2001,6.949333,7.038933,6.933333,6.993067,1.587563,430000
5/31/2001,6.992,7.044267,6.955733,6.986667,1.58611,384200
6/1/2001,6.970667,6.9792,6.906667,6.964267,1.581025,362500
6/4/2001,6.964267,7.061333,6.954667,7.038933,1.597975,604500
6/5/2001,7.029333,7.029333,6.922667,7.008,1.66921,271700
6/6/2001,7.008,7.066667,6.96,6.965333,1.659047,452500
6/7/2001,6.976,7.0528,6.933333,7.0464,1.678355,330700
6/8/2001,7.029333,7.072,6.9856,7.008,1.66921,380500
6/11/2001,6.986667,6.997334,6.865067,6.925867,1.649645,534200
6/12/2001,6.933333,6.974933,6.878933,6.954667,1.656506,466700
6/13/2001,6.944,6.997334,6.882133,6.906667,1.645073,257500
6/14/2001,6.88,6.938667,6.8704,6.930133,1.650662,324200
6/15/2001,6.88,6.997334,6.88,6.965333,1.659047,1182000
6/18/2001,6.965333,7.034667,6.922667,6.976,1.661587,330000
6/19/2001,6.976,6.986667,6.906667,6.965333,1.659047,508700
6/20/2001,6.981333,7.114666,6.981333,7.0336,1.675307,715000
6/21/2001,7.024,7.136,7.024,7.1072,1.692837,566200
6/22/2001,7.106133,7.1296,7.021867,7.098667,1.690804,353200
6/25/2001,7.098667,7.184,7.066667,7.111467,1.693853,365500
6/26/2001,7.111467,7.144533,7.058133,7.144533,1.701729,543700
6/27/2001,7.144533,7.144533,7.050667,7.066667,1.683182,425500
6/28/2001,7.082667,7.2,7.061333,7.197866,1.714432,435000
6/29/2001,7.189333,7.237333,6.805333,6.820267,1.624494,2056700
7/2/2001,6.846933,7.12,6.846933,7.114666,1.694615,1005700
7/3/2001,7.141333,7.141333,7.002666,7.034667,1.67556,624200
7/5/2001,7.061333,7.173333,7.013333,7.044267,1.677847,791200
7/6/2001,7.066667,7.082667,6.935467,6.9664,1.6593,991700
7/9/2001,6.944,7.019733,6.9312,7.008,1.66921,339200
7/10/2001,7.013333,7.04,6.941867,6.9536,1.656252,294200
7/11/2001,6.9536,7.168,6.9536,7.162667,1.706049,912000
7/12/2001,7.141333,7.1616,7.089067,7.150933,1.703253,333700
7/13/2001,7.150933,7.264,7.1456,7.216,1.718752,321200
7/16/2001,7.226666,7.246933,7.128533,7.1456,1.701983,428200
7/17/2001,7.172266,7.332267,7.172266,7.274667,1.732726,522000
7/18/2001,7.253334,7.3376,7.253334,7.2832,1.734757,356200
7/19/2001,7.306667,7.354667,7.284266,7.296,1.737807,253700
7/20/2001,7.297067,7.349333,7.2,7.202133,1.715448,616700
7/23/2001,7.202133,7.2704,7.194667,7.2,1.714941,311200
7/24/2001,7.189333,7.220267,7.106133,7.1328,1.698934,308200
7/25/2001,7.159467,7.413333,7.152,7.386667,1.759403,703000
7/26/2001,7.253334,7.2544,7.04,7.189333,1.712399,1266200
7/27/2001,7.2,7.216,7.0688,7.109334,1.693345,475000
7/30/2001,7.1072,7.141333,7.013333,7.140267,1.700713,469500
7/31/2001,7.157333,7.3024,7.154133,7.288533,1.736029,568700
8/1/2001,7.3152,7.3152,7.136,7.1904,1.712655,579200
8/2/2001,7.210667,7.290667,7.205333,7.226666,1.721293,462000
8/3/2001,7.226666,7.232,7.12,7.12,1.695885,581200
8/6/2001,7.125333,7.133867,7.045333,7.045333,1.678102,288700
8/7/2001,7.0464,7.0688,6.954667,6.990933,1.665144,339200
8/8/2001,6.990933,7.018667,6.965333,6.986667,1.664127,252000
8/9/2001,6.944,7.051733,6.933333,7.021867,1.672511,348700
8/10/2001,7.013333,7.141333,6.986667,7.072,1.684453,349500
8/13/2001,7.061333,7.125333,7.038933,7.045333,1.678102,221200
8/14/2001,7.034667,7.04,6.933333,6.945066,1.654219,369200
8/15/2001,6.954667,7.024,6.932267,6.9472,1.654727,315000
8/16/2001,6.933333,7.093333,6.925867,7.079467,1.686231,379500
