Date,High,Low,Open,Close,Volume,Adj Close
2016-01-04,85.66999816894531,83.16999816894531,84.9800033569336,84.06999969482422,1273500,84.06999969482422
2016-01-05,85.55000305175781,83.47000122070312,84.51000213623047,84.0,1328700,84.0
2016-01-06,83.06999969482422,80.69999694824219,82.87999725341797,81.41999816894531,1418200,81.41999816894531
2016-01-07,81.6500015258789,78.93000030517578,79.68000030517578,79.63999938964844,1553100,79.63999938964844
2016-01-08,80.6500015258789,77.88999938964844,80.11000061035156,78.12000274658203,1219900,78.12000274658203
2016-01-11,79.05999755859375,77.19999694824219,78.72000122070312,78.52999877929688,1113600,78.52999877929688
2016-01-12,81.48999786376953,79.7300033569336,79.7300033569336,80.98999786376953,1665200,80.98999786376953
2016-01-13,81.79000091552734,75.48999786376953,81.08999633789062,76.79000091552734,1889500,76.79000091552734
2016-01-14,78.5,73.91000366210938,77.2300033569336,78.20999908447266,1511400,78.20999908447266
2016-01-15,77.26000213623047,74.72000122070312,76.12000274658203,76.33999633789062,1773800,76.33999633789062
2016-01-19,77.79000091552734,73.66999816894531,77.16000366210938,74.31999969482422,1993100,74.31999969482422
2016-01-20,75.31999969482422,70.13999938964844,73.25,74.30999755859375,2111300,74.30999755859375
2016-01-21,76.11000061035156,73.62000274658203,74.73999786376953,74.41000366210938,1921800,74.41000366210938
2016-01-22,76.76000213623047,75.58000183105469,75.58000183105469,76.66999816894531,1271000,76.66999816894531
2016-01-25,77.16000366210938,75.05999755859375,76.44000244140625,76.0999984741211,1840700,76.0999984741211
2016-01-26,78.19000244140625,75.2699966430664,76.12000274658203,77.95999908447266,2496800,77.95999908447266
2016-01-27,77.5999984741211,74.52999877929688,77.12000274658203,75.37000274658203,4272200,75.37000274658203
2016-01-28,64.37999725341797,57.66999816894531,57.81999969482422,63.56999969482422,19775200,63.56999969482422
2016-01-29,65.51000213623047,60.709999084472656,63.9900016784668,62.209999084472656,7291000,62.209999084472656
2016-02-01,62.83000183105469,61.439998626708984,61.599998474121094,61.959999084472656,2667300,61.959999084472656
2016-02-02,61.63999938964844,56.83000183105469,61.47999954223633,57.25,4793100,57.25
2016-02-03,59.439998626708984,56.66999816894531,57.56999969482422,59.29999923706055,3651700,59.29999923706055
2016-02-04,60.25,58.38999938964844,58.849998474121094,58.619998931884766,3647400,58.619998931884766
